Folder,Label
sample_diff2647,0
sample_diff1180,0
sample_diff6575,0
sample5936,1
sample2209,1
sample_diff8123,0
sample690,1
sample7061,1
sample9431,1
sample_diff1958,0
sample_diff5234,0
sample_diff3193,0
sample_diff401,0
sample45,1
sample_diff10034,0
sample7852,1
sample_diff2135,0
sample8662,1
sample360,1
sample8620,1
sample_diff9021,0
sample_diff5263,0
sample6321,1
sample_diff11032,0
sample9490,1
sample3752,1
sample4482,1
sample2037,1
sample7209,1
sample1043,1
sample_diff1720,0
sample2517,1
sample_diff2488,0
sample4937,1
sample_diff7648,0
sample_diff10962,0
sample_diff8988,0
sample_diff1642,0
sample_diff7373,0
sample_diff8019,0
sample_diff9741,0
sample9133,1
sample4143,1
sample_diff10898,0
sample2606,1
sample_diff6155,0
sample_diff6163,0
sample_diff5719,0
sample9693,1
sample_diff6658,0
sample_diff3099,0
sample_diff10065,0
sample_diff6650,0
sample_diff2452,0
sample_diff11183,0
sample_diff9306,0
sample101,1
sample_diff7257,0
sample_diff2957,0
sample1537,1
sample515,1
sample_diff4381,0
sample_diff5903,0
sample_diff5854,0
sample_diff295,0
sample9382,1
sample333,1
sample5631,1
sample_diff10073,0
sample438,1
sample_diff4797,0
sample8792,1
sample_diff11293,0
sample_diff10988,0
sample_diff9011,0
sample2470,1
sample_diff4401,0
sample3713,1
sample_diff524,0
sample3184,1
sample_diff3118,0
sample6590,1
sample_diff5166,0
sample_diff4117,0
sample2883,1
sample5032,1
sample_diff870,0
sample_diff6827,0
sample4253,1
sample_diff10250,0
sample5227,1
sample_diff11094,0
sample_diff4310,0
sample_diff1569,0
sample_diff7292,0
sample_diff7575,0
sample_diff10505,0
sample2238,1
sample_diff5467,0
sample3501,1
sample_diff1872,0
sample_diff2121,0
sample_diff3839,0
sample_diff26,0
sample_diff9058,0
sample2761,1
sample_diff10723,0
sample7638,1
sample8803,1
sample_diff7342,0
sample6302,1
sample_diff9279,0
sample4196,1
sample6138,1
sample_diff2068,0
sample_diff10083,0
sample_diff1170,0
sample3221,1
sample_diff4208,0
sample_diff1058,0
sample7578,1
sample838,1
sample_diff9431,0
sample5595,1
sample_diff5469,0
sample_diff3285,0
sample2585,1
sample4440,1
sample8637,1
sample2951,1
sample5778,1
sample873,1
sample3636,1
sample_diff7826,0
sample4910,1
sample_diff6659,0
sample236,1
sample_diff5665,0
sample7782,1
sample_diff10533,0
sample9048,1
sample1734,1
sample5953,1
sample_diff6935,0
sample_diff5993,0
sample2299,1
sample_diff9757,0
sample8675,1
sample_diff10573,0
sample966,1
sample1066,1
sample5815,1
sample_diff10404,0
sample_diff5113,0
sample_diff2295,0
sample_diff8597,0
sample_diff4410,0
sample7862,1
sample8027,1
sample_diff8942,0
sample_diff2917,0
sample_diff11028,0
sample_diff9606,0
sample8709,1
sample_diff5382,0
sample50,1
sample_diff3955,0
sample1875,1
sample_diff3827,0
sample_diff7631,0
sample8525,1
sample_diff5293,0
sample6298,1
sample_diff7876,0
sample_diff4678,0
sample_diff570,0
sample_diff1840,0
sample_diff10351,0
sample9004,1
sample_diff4599,0
sample5975,1
sample_diff10137,0
sample_diff10273,0
sample_diff2390,0
sample4975,1
sample6261,1
sample704,1
sample_diff7769,0
sample_diff9501,0
sample172,1
sample4973,1
sample7232,1
sample_diff10478,0
sample_diff10019,0
sample_diff8406,0
sample_diff1111,0
sample3367,1
sample_diff7597,0
sample5928,1
sample_diff1435,0
sample6277,1
sample4970,1
sample5680,1
sample_diff1213,0
sample_diff9836,0
sample4807,1
sample_diff2842,0
sample_diff9962,0
sample_diff4743,0
sample_diff9160,0
sample_diff9052,0
sample_diff6792,0
sample_diff6671,0
sample_diff6210,0
sample_diff5567,0
sample_diff9839,0
sample_diff463,0
sample4621,1
sample1485,1
sample7395,1
sample_diff3759,0
sample6664,1
sample_diff9784,0
sample4338,1
sample_diff5766,0
sample_diff9970,0
sample_diff5506,0
sample_diff10832,0
sample62,1
sample7384,1
sample_diff858,0
sample_diff381,0
sample_diff11229,0
sample4837,1
sample_diff10972,0
sample2059,1
sample_diff8620,0
sample_diff2831,0
sample4812,1
sample_diff3,0
sample9151,1
sample4179,1
sample_diff5697,0
sample6291,1
sample_diff4673,0
sample815,1
sample_diff4063,0
sample_diff5360,0
sample_diff3896,0
sample8398,1
sample_diff9047,0
sample992,1
sample_diff9315,0
sample_diff5561,0
sample609,1
sample121,1
sample_diff7191,0
sample7941,1
sample8091,1
sample_diff6731,0
sample_diff349,0
sample8523,1
sample5823,1
sample5121,1
sample4873,1
sample_diff9569,0
sample_diff81,0
sample_diff2384,0
sample_diff6313,0
sample3815,1
sample_diff3354,0
sample6111,1
sample_diff6708,0
sample_diff6325,0
sample6818,1
sample_diff3910,0
sample_diff9090,0
sample_diff3606,0
sample_diff7679,0
sample_diff6965,0
sample_diff896,0
sample6570,1
sample_diff4499,0
sample8556,1
sample3370,1
sample_diff6165,0
sample5777,1
sample_diff10314,0
sample6479,1
sample_diff5917,0
sample_diff11322,0
sample_diff9256,0
sample7245,1
sample3536,1
sample7110,1
sample1524,1
sample9474,1
sample_diff1934,0
sample1688,1
sample7945,1
sample_diff982,0
sample6587,1
sample_diff6147,0
sample2348,1
sample8713,1
sample_diff2116,0
sample_diff8654,0
sample_diff3835,0
sample_diff11259,0
sample8238,1
sample5952,1
sample2310,1
sample_diff3275,0
sample546,1
sample7710,1
sample5021,1
sample_diff8224,0
sample_diff5746,0
sample_diff3823,0
sample_diff8472,0
sample8001,1
sample9139,1
sample_diff102,0
sample_diff2793,0
sample4015,1
sample1895,1
sample_diff2208,0
sample9579,1
sample949,1
sample1623,1
sample_diff7151,0
sample_diff3273,0
sample700,1
sample8565,1
sample9627,1
sample_diff4796,0
sample_diff5774,0
sample_diff4609,0
sample1827,1
sample_diff6603,0
sample5896,1
sample882,1
sample_diff1289,0
sample_diff5916,0
sample_diff10245,0
sample7128,1
sample256,1
sample5533,1
sample_diff10247,0
sample_diff6059,0
sample_diff6275,0
sample_diff4144,0
sample3172,1
sample595,1
sample_diff1631,0
sample7465,1
sample_diff4037,0
sample_diff7701,0
sample_diff1820,0
sample_diff11056,0
sample_diff806,0
sample3933,1
sample4083,1
sample4701,1
sample4802,1
sample4851,1
sample8663,1
sample7840,1
sample5002,1
sample2326,1
sample_diff4341,0
sample1574,1
sample_diff7771,0
sample_diff3614,0
sample272,1
sample_diff10242,0
sample_diff7059,0
sample_diff10459,0
sample_diff2576,0
sample_diff7455,0
sample_diff1026,0
sample_diff6422,0
sample_diff10411,0
sample_diff9742,0
sample5453,1
sample5253,1
sample7118,1
sample_diff8528,0
sample_diff2972,0
sample5717,1
sample7659,1
sample_diff6545,0
sample3323,1
sample_diff9046,0
sample8213,1
sample_diff6056,0
sample2381,1
sample7766,1
sample3736,1
sample_diff4525,0
sample5856,1
sample5112,1
sample_diff6404,0
sample7579,1
sample_diff7921,0
sample_diff5249,0
sample4144,1
sample_diff1721,0
sample7140,1
sample_diff7819,0
sample9625,1
sample_diff2838,0
sample_diff4313,0
sample3178,1
sample_diff7051,0
sample_diff426,0
sample4689,1
sample8994,1
sample4858,1
sample6450,1
sample6769,1
sample7219,1
sample2422,1
sample1929,1
sample4453,1
sample4161,1
sample9440,1
sample_diff2856,0
sample_diff3227,0
sample8473,1
sample7930,1
sample8833,1
sample_diff1727,0
sample4336,1
sample5730,1
sample_diff9646,0
sample_diff8433,0
sample_diff5652,0
sample_diff5039,0
sample_diff3261,0
sample_diff4189,0
sample3392,1
sample7253,1
sample7141,1
sample6562,1
sample33,1
sample540,1
sample_diff2476,0
sample6625,1
sample_diff8117,0
sample7041,1
sample_diff7001,0
sample_diff11000,0
sample349,1
sample_diff5313,0
sample9507,1
sample8076,1
sample_diff9897,0
sample_diff6793,0
sample_diff8235,0
sample1120,1
sample2744,1
sample_diff7691,0
sample_diff9243,0
sample_diff3339,0
sample4091,1
sample2755,1
sample_diff2317,0
sample_diff1077,0
sample9640,1
sample9185,1
sample_diff657,0
sample_diff1771,0
sample_diff9395,0
sample1910,1
sample7148,1
sample7839,1
sample_diff5370,0
sample5754,1
sample_diff8535,0
sample_diff4430,0
sample_diff5491,0
sample_diff7736,0
sample8849,1
sample_diff3413,0
sample619,1
sample3153,1
sample7025,1
sample9303,1
sample4377,1
sample4222,1
sample_diff792,0
sample3107,1
sample_diff4626,0
sample_diff10992,0
sample_diff2650,0
sample7235,1
sample91,1
sample2776,1
sample9226,1
sample_diff10993,0
sample_diff7158,0
sample_diff4744,0
sample_diff7550,0
sample_diff8182,0
sample_diff6036,0
sample857,1
sample4670,1
sample_diff5958,0
sample_diff11080,0
sample3947,1
sample_diff2944,0
sample517,1
sample8420,1
sample_diff5395,0
sample8039,1
sample_diff4670,0
sample_diff5942,0
sample8136,1
sample_diff9775,0
sample1755,1
sample9039,1
sample_diff7913,0
sample_diff3126,0
sample1122,1
sample7,1
sample5622,1
sample_diff1366,0
sample_diff8198,0
sample4617,1
sample2628,1
sample_diff7211,0
sample8926,1
sample_diff560,0
sample4657,1
sample_diff445,0
sample7387,1
sample8897,1
sample_diff8969,0
sample_diff9615,0
sample_diff5189,0
sample_diff1124,0
sample_diff398,0
sample_diff3038,0
sample1076,1
sample1793,1
sample_diff8105,0
sample_diff3771,0
sample4168,1
sample_diff8922,0
sample_diff574,0
sample877,1
sample_diff2036,0
sample_diff7976,0
sample6497,1
sample_diff4389,0
sample_diff2557,0
sample_diff7174,0
sample_diff8917,0
sample_diff1359,0
sample_diff4768,0
sample732,1
sample636,1
sample_diff7235,0
sample2380,1
sample_diff9037,0
sample8328,1
sample_diff7172,0
sample_diff5086,0
sample_diff10557,0
sample_diff5773,0
sample_diff3529,0
sample7217,1
sample_diff6196,0
sample8515,1
sample_diff3045,0
sample_diff5464,0
sample7917,1
sample5240,1
sample3583,1
sample_diff2376,0
sample_diff10186,0
sample_diff6962,0
sample_diff7738,0
sample240,1
sample_diff8141,0
sample_diff10448,0
sample_diff7841,0
sample_diff6484,0
sample_diff7273,0
sample875,1
sample_diff3063,0
sample_diff370,0
sample9359,1
sample_diff7298,0
sample_diff8445,0
sample4655,1
sample336,1
sample3186,1
sample1246,1
sample9198,1
sample8885,1
sample1449,1
sample_diff9674,0
sample_diff541,0
sample5719,1
sample6627,1
sample_diff4255,0
sample_diff6706,0
sample_diff4874,0
sample389,1
sample_diff10145,0
sample_diff1139,0
sample_diff10117,0
sample_diff3769,0
sample5958,1
sample2260,1
sample9660,1
sample_diff11184,0
sample179,1
sample_diff263,0
sample_diff6035,0
sample3982,1
sample_diff11273,0
sample_diff7227,0
sample2168,1
sample_diff9581,0
sample1699,1
sample3050,1
sample7520,1
sample1740,1
sample_diff10991,0
sample_diff7197,0
sample_diff2529,0
sample_diff2611,0
sample_diff3532,0
sample_diff3247,0
sample1027,1
sample1518,1
sample6734,1
sample5066,1
sample_diff5804,0
sample1047,1
sample_diff4771,0
sample8954,1
sample9041,1
sample590,1
sample_diff11300,0
sample_diff4333,0
sample_diff8063,0
sample_diff9858,0
sample_diff1843,0
sample_diff7654,0
sample_diff4712,0
sample_diff2281,0
sample_diff7281,0
sample_diff6448,0
sample_diff11039,0
sample_diff7184,0
sample8855,1
sample_diff3251,0
sample_diff7420,0
sample6569,1
sample_diff1497,0
sample8666,1
sample_diff720,0
sample_diff11284,0
sample2193,1
sample_diff7084,0
sample_diff1222,0
sample_diff6360,0
sample4107,1
sample_diff5436,0
sample_diff5575,0
sample_diff7246,0
sample4462,1
sample_diff8232,0
sample7893,1
sample6062,1
sample_diff6532,0
sample3,1
sample2235,1
sample_diff4158,0
sample_diff5744,0
sample_diff3511,0
sample3296,1
sample6614,1
sample4354,1
sample_diff9746,0
sample_diff2450,0
sample3458,1
sample_diff5420,0
sample_diff4194,0
sample7711,1
sample_diff5259,0
sample4068,1
sample_diff10052,0
sample2599,1
sample6927,1
sample9002,1
sample6171,1
sample_diff5129,0
sample_diff1407,0
sample_diff5172,0
sample3241,1
sample_diff2697,0
sample_diff7725,0
sample_diff4934,0
sample7752,1
sample_diff262,0
sample_diff840,0
sample_diff2410,0
sample_diff1808,0
sample_diff4505,0
sample_diff8134,0
sample5438,1
sample5560,1
sample_diff11111,0
sample9261,1
sample553,1
sample_diff2386,0
sample3560,1
sample_diff3441,0
sample612,1
sample5540,1
sample_diff9874,0
sample_diff2444,0
sample_diff8964,0
sample_diff4022,0
sample_diff1430,0
sample_diff10440,0
sample_diff5781,0
sample_diff1120,0
sample_diff5185,0
sample_diff2265,0
sample_diff8831,0
sample4630,1
sample_diff6500,0
sample423,1
sample_diff9949,0
sample173,1
sample_diff1668,0
sample_diff11354,0
sample_diff4291,0
sample1871,1
sample_diff3458,0
sample_diff6904,0
sample5476,1
sample_diff10161,0
sample7207,1
sample1335,1
sample3553,1
sample8903,1
sample_diff3696,0
sample9056,1
sample_diff3690,0
sample8914,1
sample363,1
sample_diff6359,0
sample_diff3662,0
sample_diff8437,0
sample_diff10590,0
sample7095,1
sample3049,1
sample_diff8525,0
sample2015,1
sample3065,1
sample_diff3516,0
sample_diff2865,0
sample9401,1
sample6059,1
sample5669,1
sample4013,1
sample_diff1503,0
sample_diff1567,0
sample5067,1
sample_diff2082,0
sample2998,1
sample16,1
sample8554,1
sample9619,1
sample_diff2443,0
sample_diff7779,0
sample353,1
sample1549,1
sample_diff4557,0
sample_diff3391,0
sample9531,1
sample402,1
sample_diff9281,0
sample_diff1967,0
sample4419,1
sample5390,1
sample_diff2250,0
sample4327,1
sample6211,1
sample1706,1
sample_diff7272,0
sample8739,1
sample4987,1
sample_diff6757,0
sample_diff6370,0
sample_diff5073,0
sample_diff1032,0
sample3574,1
sample1693,1
sample_diff4595,0
sample3480,1
sample_diff8006,0
sample276,1
sample_diff8365,0
sample_diff8727,0
sample5174,1
sample_diff4424,0
sample_diff2454,0
sample_diff509,0
sample_diff2359,0
sample_diff6539,0
sample_diff264,0
sample2602,1
sample_diff10149,0
sample8404,1
sample2476,1
sample3468,1
sample_diff8210,0
sample_diff9558,0
sample_diff6821,0
sample_diff11248,0
sample_diff4388,0
sample_diff1768,0
sample8255,1
sample8249,1
sample_diff9925,0
sample_diff475,0
sample_diff2327,0
sample_diff8276,0
sample_diff5690,0
sample_diff1527,0
sample_diff10768,0
sample6894,1
sample_diff1661,0
sample_diff1381,0
sample1690,1
sample_diff3854,0
sample8396,1
sample6263,1
sample_diff1549,0
sample_diff6019,0
sample6114,1
sample_diff9129,0
sample_diff2055,0
sample_diff3641,0
sample6846,1
sample_diff7173,0
sample_diff4256,0
sample1702,1
sample641,1
sample_diff11297,0
sample5700,1
sample9355,1
sample8008,1
sample_diff11307,0
sample8695,1
sample_diff9287,0
sample4546,1
sample7344,1
sample4668,1
sample_diff7527,0
sample3746,1
sample6688,1
sample5569,1
sample1798,1
sample_diff2017,0
sample8120,1
sample26,1
sample5547,1
sample1873,1
sample9629,1
sample4345,1
sample1991,1
sample5843,1
sample9069,1
sample_diff10852,0
sample_diff4162,0
sample_diff10800,0
sample_diff4923,0
sample_diff1115,0
sample_diff2449,0
sample_diff4226,0
sample1570,1
sample_diff11175,0
sample5398,1
sample_diff0,0
sample_diff9564,0
sample8800,1
sample6943,1
sample_diff135,0
sample_diff2139,0
sample4243,1
sample_diff8292,0
sample_diff4311,0
sample_diff7437,0
sample_diff9122,0
sample_diff73,0
sample3768,1
sample4446,1
sample_diff8360,0
sample_diff3676,0
sample_diff5525,0
sample8728,1
sample3377,1
sample5644,1
sample6445,1
sample_diff5799,0
sample_diff3585,0
sample_diff10585,0
sample3781,1
sample_diff2024,0
sample_diff8640,0
sample3383,1
sample9611,1
sample4654,1
sample_diff9471,0
sample_diff3965,0
sample_diff8730,0
sample_diff3740,0
sample2020,1
sample_diff10443,0
sample_diff9042,0
sample_diff7176,0
sample4586,1
sample_diff7832,0
sample_diff5118,0
sample7618,1
sample7807,1
sample7169,1
sample5781,1
sample_diff3194,0
sample_diff9158,0
sample2669,1
sample2365,1
sample1893,1
sample_diff5692,0
sample1425,1
sample422,1
sample7161,1
sample_diff810,0
sample7978,1
sample_diff9071,0
sample9237,1
sample_diff6011,0
sample_diff3419,0
sample5090,1
sample_diff7855,0
sample707,1
sample8824,1
sample5791,1
sample2720,1
sample8811,1
sample7754,1
sample_diff8902,0
sample_diff4503,0
sample_diff11134,0
sample4921,1
sample_diff2570,0
sample_diff10075,0
sample_diff10261,0
sample_diff1223,0
sample1124,1
sample_diff10125,0
sample7565,1
sample_diff5953,0
sample_diff9658,0
sample1714,1
sample_diff4403,0
sample6864,1
sample_diff11375,0
sample_diff9212,0
sample4762,1
sample_diff128,0
sample2088,1
sample_diff6751,0
sample_diff7642,0
sample507,1
sample_diff8230,0
sample_diff10363,0
sample1086,1
sample2175,1
sample_diff7245,0
sample_diff7886,0
sample1494,1
sample_diff3986,0
sample_diff6657,0
sample_diff3457,0
sample_diff6438,0
sample8399,1
sample_diff9508,0
sample7760,1
sample_diff1638,0
sample_diff2586,0
sample_diff5884,0
sample1103,1
sample_diff2169,0
sample1068,1
sample251,1
sample5934,1
sample5964,1
sample2794,1
sample_diff8546,0
sample1567,1
sample5969,1
sample6831,1
sample_diff1040,0
sample_diff1570,0
sample_diff7734,0
sample_diff6771,0
sample4414,1
sample_diff5241,0
sample_diff10747,0
sample_diff8765,0
sample_diff1333,0
sample_diff100,0
sample_diff5550,0
sample3327,1
sample_diff4231,0
sample3104,1
sample_diff7511,0
sample1855,1
sample_diff11294,0
sample9329,1
sample6879,1
sample4363,1
sample6797,1
sample4498,1
sample4225,1
sample7407,1
sample_diff3004,0
sample1578,1
sample1529,1
sample_diff6185,0
sample4955,1
sample_diff3412,0
sample_diff9083,0
sample_diff4739,0
sample_diff3223,0
sample_diff10840,0
sample2659,1
sample8112,1
sample7093,1
sample1756,1
sample_diff9261,0
sample3832,1
sample_diff320,0
sample4918,1
sample4813,1
sample8191,1
sample_diff6596,0
sample_diff3658,0
sample_diff976,0
sample_diff7942,0
sample7246,1
sample_diff1414,0
sample_diff4892,0
sample3094,1
sample_diff3538,0
sample486,1
sample_diff3764,0
sample8082,1
sample8696,1
sample_diff6127,0
sample_diff3409,0
sample4326,1
sample2754,1
sample_diff3913,0
sample_diff3152,0
sample7559,1
sample_diff230,0
sample_diff10981,0
sample_diff11084,0
sample_diff5573,0
sample6478,1
sample_diff10330,0
sample_diff6990,0
sample4609,1
sample5180,1
sample5251,1
sample8947,1
sample4651,1
sample2461,1
sample8902,1
sample2528,1
sample8512,1
sample_diff9893,0
sample4402,1
sample3909,1
sample_diff590,0
sample_diff10111,0
sample2683,1
sample_diff1732,0
sample_diff2096,0
sample7770,1
sample490,1
sample_diff39,0
sample5526,1
sample_diff5441,0
sample8802,1
sample3496,1
sample3447,1
sample_diff8395,0
sample_diff1215,0
sample_diff1979,0
sample1078,1
sample_diff4546,0
sample_diff599,0
sample_diff10110,0
sample5256,1
sample_diff8696,0
sample8482,1
sample1201,1
sample1542,1
sample_diff1823,0
sample_diff7662,0
sample5497,1
sample_diff4950,0
sample_diff2621,0
sample_diff930,0
sample_diff3666,0
sample_diff7363,0
sample_diff5325,0
sample_diff2494,0
sample8809,1
sample2758,1
sample_diff10610,0
sample2721,1
sample7472,1
sample_diff6610,0
sample5630,1
sample_diff4661,0
sample9555,1
sample_diff8897,0
sample_diff1378,0
sample2522,1
sample_diff10197,0
sample_diff2347,0
sample_diff1063,0
sample1081,1
sample9317,1
sample2515,1
sample_diff5835,0
sample9432,1
sample_diff4353,0
sample9691,1
sample_diff8500,0
sample4061,1
sample_diff5761,0
sample_diff674,0
sample_diff10403,0
sample3425,1
sample7593,1
sample647,1
sample8910,1
sample9268,1
sample6732,1
sample3983,1
sample_diff5972,0
sample4652,1
sample_diff1968,0
sample_diff11003,0
sample8224,1
sample4084,1
sample_diff8279,0
sample_diff4922,0
sample6801,1
sample3978,1
sample8190,1
sample2095,1
sample_diff11162,0
sample_diff2130,0
sample_diff4843,0
sample6557,1
sample1196,1
sample_diff10319,0
sample9396,1
sample6457,1
sample_diff11318,0
sample_diff5143,0
sample4959,1
sample_diff2275,0
sample5735,1
sample3712,1
sample_diff8571,0
sample_diff797,0
sample_diff10067,0
sample3044,1
sample5351,1
sample9406,1
sample6451,1
sample5699,1
sample_diff11191,0
sample4102,1
sample1850,1
sample_diff1406,0
sample_diff5072,0
sample4315,1
sample_diff4244,0
sample8093,1
sample2888,1
sample_diff7873,0
sample9081,1
sample_diff419,0
sample5877,1
sample3142,1
sample6213,1
sample7079,1
sample_diff1797,0
sample_diff7466,0
sample5025,1
sample2955,1
sample_diff9094,0
sample_diff2180,0
sample_diff4246,0
sample3518,1
sample_diff6487,0
sample_diff4852,0
sample_diff5839,0
sample_diff7542,0
sample111,1
sample_diff5156,0
sample_diff7045,0
sample5296,1
sample7127,1
sample4438,1
sample2844,1
sample_diff7750,0
sample_diff10018,0
sample_diff412,0
sample_diff3632,0
sample_diff2385,0
sample_diff10152,0
sample5366,1
sample_diff4272,0
sample_diff6830,0
sample_diff5374,0
sample1647,1
sample586,1
sample_diff7772,0
sample_diff6332,0
sample6066,1
sample9430,1
sample_diff48,0
sample1409,1
sample1544,1
sample_diff6944,0
sample5701,1
sample_diff10098,0
sample3338,1
sample811,1
sample_diff6114,0
sample2546,1
sample_diff4554,0
sample2830,1
sample1659,1
sample655,1
sample_diff7085,0
sample_diff2850,0
sample_diff2627,0
sample4128,1
sample5512,1
sample_diff7192,0
sample7570,1
sample_diff7996,0
sample_diff6238,0
sample_diff10056,0
sample_diff2057,0
sample_diff7424,0
sample6972,1
sample_diff10077,0
sample7233,1
sample6556,1
sample_diff1172,0
sample6872,1
sample4135,1
sample_diff3670,0
sample4673,1
sample_diff4896,0
sample3344,1
sample_diff4900,0
sample7381,1
sample7056,1
sample_diff10507,0
sample7781,1
sample_diff1350,0
sample7912,1
sample_diff838,0
sample1104,1
sample_diff9337,0
sample1729,1
sample_diff8089,0
sample_diff36,0
sample_diff6753,0
sample_diff6276,0
sample_diff10028,0
sample1959,1
sample5874,1
sample_diff8668,0
sample8509,1
sample4099,1
sample_diff7079,0
sample_diff2810,0
sample_diff1345,0
sample2114,1
sample_diff827,0
sample_diff9921,0
sample6206,1
sample4547,1
sample7241,1
sample_diff10894,0
sample_diff1190,0
sample_diff1078,0
sample_diff2314,0
sample_diff2073,0
sample1331,1
sample_diff1034,0
sample_diff789,0
sample_diff9499,0
sample_diff8273,0
sample_diff2249,0
sample1166,1
sample7527,1
sample1195,1
sample_diff1775,0
sample_diff7295,0
sample6996,1
sample_diff8894,0
sample_diff636,0
sample8354,1
sample_diff1270,0
sample_diff10820,0
sample6330,1
sample2447,1
sample_diff11011,0
sample_diff8378,0
sample3200,1
sample255,1
sample_diff1149,0
sample1370,1
sample_diff8340,0
sample5759,1
sample9168,1
sample6447,1
sample1858,1
sample2501,1
sample1673,1
sample_diff6907,0
sample_diff10947,0
sample_diff6506,0
sample871,1
sample_diff257,0
sample3245,1
sample5897,1
sample2653,1
sample3527,1
sample7675,1
sample7750,1
sample28,1
sample_diff2738,0
sample_diff4982,0
sample_diff4985,0
sample1667,1
sample8530,1
sample2307,1
sample_diff136,0
sample_diff3189,0
sample9149,1
sample_diff8930,0
sample_diff9924,0
sample_diff2591,0
sample_diff7155,0
sample5411,1
sample_diff10024,0
sample6950,1
sample_diff2687,0
sample7610,1
sample_diff5071,0
sample3082,1
sample_diff766,0
sample_diff2160,0
sample_diff11048,0
sample9260,1
sample2636,1
sample_diff5366,0
sample_diff10191,0
sample_diff9790,0
sample_diff4957,0
sample746,1
sample1762,1
sample_diff9183,0
sample_diff3379,0
sample6806,1
sample_diff4971,0
sample7995,1
sample6595,1
sample_diff4385,0
sample5939,1
sample_diff10596,0
sample_diff6222,0
sample_diff2322,0
sample2049,1
sample_diff6893,0
sample6272,1
sample2824,1
sample9209,1
sample6471,1
sample_diff4261,0
sample_diff11369,0
sample_diff3749,0
sample_diff2413,0
sample9161,1
sample4662,1
sample_diff3851,0
sample_diff1376,0
sample_diff3842,0
sample6618,1
sample_diff2641,0
sample_diff8541,0
sample_diff2286,0
sample_diff9512,0
sample3202,1
sample7998,1
sample3744,1
sample_diff11324,0
sample_diff2999,0
sample_diff3655,0
sample1979,1
sample_diff4276,0
sample_diff10856,0
sample_diff1429,0
sample_diff29,0
sample_diff2748,0
sample5424,1
sample_diff9276,0
sample3192,1
sample5120,1
sample8165,1
sample7375,1
sample_diff4016,0
sample936,1
sample_diff5964,0
sample5376,1
sample_diff1211,0
sample5692,1
sample_diff2551,0
sample8426,1
sample3421,1
sample_diff6871,0
sample_diff3983,0
sample8287,1
sample8594,1
sample_diff5271,0
sample_diff6747,0
sample3739,1
sample_diff4913,0
sample_diff3918,0
sample3088,1
sample_diff3934,0
sample_diff856,0
sample_diff4387,0
sample_diff8007,0
sample2181,1
sample_diff1665,0
sample_diff8002,0
sample_diff3398,0
sample4394,1
sample3730,1
sample_diff1118,0
sample7357,1
sample_diff620,0
sample1531,1
sample1936,1
sample_diff3128,0
sample_diff10415,0
sample_diff6406,0
sample9282,1
sample_diff9575,0
sample_diff11154,0
sample_diff9404,0
sample_diff913,0
sample5017,1
sample6677,1
sample_diff3917,0
sample_diff429,0
sample8531,1
sample3718,1
sample_diff4118,0
sample_diff8095,0
sample_diff7559,0
sample_diff10649,0
sample4257,1
sample_diff523,0
sample_diff9490,0
sample2904,1
sample_diff2695,0
sample4743,1
sample_diff4000,0
sample1870,1
sample_diff1126,0
sample5151,1
sample_diff6644,0
sample_diff8000,0
sample_diff7096,0
sample8454,1
sample6785,1
sample_diff812,0
sample_diff8200,0
sample_diff3000,0
sample_diff4484,0
sample7134,1
sample_diff5501,0
sample6425,1
sample5058,1
sample_diff10904,0
sample314,1
sample_diff10880,0
sample_diff3480,0
sample_diff5019,0
sample149,1
sample870,1
sample8188,1
sample_diff10645,0
sample1746,1
sample9551,1
sample5884,1
sample5465,1
sample_diff5549,0
sample6939,1
sample_diff4758,0
sample_diff10702,0
sample7877,1
sample_diff6206,0
sample7643,1
sample6042,1
sample_diff1300,0
sample_diff520,0
sample_diff6646,0
sample8951,1
sample_diff6533,0
sample_diff3144,0
sample8107,1
sample_diff9743,0
sample4434,1
sample2288,1
sample5019,1
sample_diff9850,0
sample9379,1
sample5185,1
sample_diff4980,0
sample575,1
sample_diff8928,0
sample_diff8680,0
sample_diff9216,0
sample_diff1251,0
sample_diff10592,0
sample4555,1
sample2914,1
sample_diff4312,0
sample_diff5361,0
sample_diff3444,0
sample_diff9228,0
sample_diff5756,0
sample3866,1
sample8949,1
sample3581,1
sample6275,1
sample7124,1
sample_diff9993,0
sample7348,1
sample_diff551,0
sample_diff6458,0
sample_diff8666,0
sample8435,1
sample8,1
sample7845,1
sample_diff9767,0
sample1093,1
sample_diff9362,0
sample_diff3746,0
sample6515,1
sample1274,1
sample5330,1
sample7755,1
sample6656,1
sample8292,1
sample_diff10780,0
sample_diff4088,0
sample_diff5960,0
sample_diff9203,0
sample643,1
sample4527,1
sample3931,1
sample3150,1
sample_diff11303,0
sample6771,1
sample283,1
sample_diff4328,0
sample9099,1
sample_diff7516,0
sample5886,1
sample8414,1
sample_diff9088,0
sample428,1
sample_diff6950,0
sample_diff648,0
sample_diff5186,0
sample1262,1
sample5329,1
sample_diff1231,0
sample391,1
sample_diff5328,0
sample7681,1
sample_diff7743,0
sample_diff6379,0
sample_diff7975,0
sample4292,1
sample_diff6977,0
sample_diff4754,0
sample_diff3368,0
sample8668,1
sample_diff11334,0
sample7608,1
sample_diff9072,0
sample5260,1
sample_diff5989,0
sample_diff6639,0
sample4333,1
sample7098,1
sample_diff4126,0
sample482,1
sample269,1
sample2862,1
sample_diff9018,0
sample_diff8188,0
